,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
f[117],2.259,0.3,1.696,2.828,0.004,0.003,4870.0,3463.0,1.0
f[118],2.02,0.328,1.39,2.596,0.005,0.003,4594.0,3288.0,1.0
f[119],1.465,0.399,0.697,2.198,0.006,0.004,5003.0,3392.0,1.0
f[120],3.588,0.16,3.283,3.878,0.003,0.002,3593.0,2917.0,1.0
f[121],2.899,0.221,2.467,3.297,0.003,0.002,4304.0,3514.0,1.0
f[122],3.2,0.197,2.832,3.564,0.003,0.002,4450.0,3254.0,1.0
f[123],2.488,0.268,1.995,3.0,0.004,0.003,4639.0,3600.0,1.0
f[124],2.427,0.279,1.888,2.915,0.004,0.003,4736.0,3580.0,1.0
f[125],2.25,0.297,1.693,2.81,0.004,0.003,4528.0,2828.0,1.0
f[126],2.198,0.306,1.625,2.77,0.005,0.003,4202.0,3301.0,1.0
f[127],4.206,0.12,3.984,4.427,0.002,0.001,4048.0,2458.0,1.0
f[128],3.024,0.207,2.623,3.399,0.004,0.002,3480.0,3092.0,1.0
f[129],4.208,0.12,3.989,4.441,0.002,0.001,5207.0,3181.0,1.0
f[130],3.646,0.158,3.356,3.948,0.002,0.001,6293.0,3353.0,1.0
f[131],6.131,0.047,6.047,6.224,0.001,0.001,3868.0,3182.0,1.0
f[132],5.549,0.062,5.434,5.664,0.001,0.001,3845.0,3223.0,1.0
f[133],4.632,0.098,4.446,4.821,0.002,0.001,4233.0,3489.0,1.0
f[134],4.05,0.129,3.803,4.292,0.002,0.001,4210.0,3523.0,1.0
f[135],2.515,0.268,2.028,3.019,0.003,0.002,6343.0,3302.0,1.0
f[136],3.301,0.187,2.935,3.638,0.003,0.002,4854.0,3674.0,1.0
f[137],2.981,0.212,2.594,3.393,0.003,0.002,4792.0,3866.0,1.0
f[138],3.474,0.167,3.166,3.782,0.003,0.002,4094.0,3358.0,1.0
f[139],2.614,0.25,2.147,3.079,0.004,0.003,4376.0,3191.0,1.0
f[140],2.788,0.232,2.354,3.229,0.003,0.002,4462.0,3006.0,1.0
f[141],2.182,0.302,1.616,2.732,0.004,0.003,5199.0,3441.0,1.0
f[142],1.966,0.332,1.367,2.602,0.004,0.003,5608.0,3803.0,1.0
f[143],2.755,0.242,2.318,3.204,0.004,0.003,4460.0,3619.0,1.0
f[144],2.434,0.277,1.923,2.947,0.004,0.003,4776.0,3607.0,1.0
f[145],2.595,0.257,2.134,3.085,0.004,0.003,4493.0,3534.0,1.0
f[146],3.082,0.206,2.709,3.478,0.003,0.002,4133.0,2887.0,1.0
f[147],1.117,0.446,0.253,1.895,0.006,0.004,5569.0,2987.0,1.0
f[148],2.324,0.287,1.806,2.885,0.004,0.003,4247.0,3077.0,1.0
f[149],2.211,0.298,1.679,2.806,0.004,0.003,4853.0,3539.0,1.0
f[150],3.305,0.187,2.924,3.63,0.003,0.002,4600.0,3190.0,1.0
f[151],3.229,0.192,2.851,3.578,0.003,0.002,3958.0,3533.0,1.0
f[152],1.979,0.332,1.39,2.62,0.005,0.003,5314.0,3181.0,1.0
f[153],2.604,0.262,2.074,3.057,0.004,0.003,4237.0,3294.0,1.0
f[154],2.248,0.299,1.661,2.777,0.004,0.003,5368.0,3693.0,1.0
f[155],3.177,0.197,2.82,3.543,0.003,0.002,4320.0,3274.0,1.0
f[156],2.724,0.244,2.267,3.179,0.003,0.002,4922.0,3168.0,1.0
f[157],3.663,0.16,3.376,3.973,0.002,0.002,4296.0,2806.0,1.0
f[158],2.647,0.257,2.168,3.128,0.004,0.003,4443.0,3469.0,1.0
f[159],2.128,0.305,1.567,2.686,0.004,0.003,5022.0,3705.0,1.0
f[160],2.526,0.265,2.055,3.037,0.004,0.003,4706.0,3431.0,1.0
f[161],2.828,0.23,2.39,3.26,0.003,0.002,4442.0,3812.0,1.0
f[162],2.512,0.27,2.001,3.01,0.004,0.003,4448.0,3615.0,1.0
f[163],2.473,0.272,1.942,2.967,0.004,0.003,4385.0,3768.0,1.0
f[164],3.063,0.205,2.664,3.433,0.003,0.002,4530.0,3598.0,1.0
f[165],2.753,0.242,2.288,3.187,0.004,0.003,4494.0,3651.0,1.0
f[166],2.833,0.231,2.396,3.265,0.003,0.002,5062.0,3692.0,1.0
f[167],3.26,0.19,2.909,3.63,0.003,0.002,4210.0,3201.0,1.0
f[168],3.224,0.191,2.858,3.562,0.003,0.002,4088.0,3962.0,1.0
f[169],2.819,0.229,2.373,3.218,0.003,0.002,4841.0,3653.0,1.0
f[170],3.287,0.181,2.93,3.602,0.003,0.002,4238.0,3486.0,1.0
f[171],1.766,0.351,1.087,2.393,0.005,0.003,5402.0,3374.0,1.0
f[172],2.487,0.273,1.985,3.023,0.004,0.003,4752.0,3524.0,1.0
f[173],2.784,0.239,2.317,3.223,0.004,0.003,4437.0,3678.0,1.0
f[174],3.369,0.178,3.041,3.7,0.003,0.002,4309.0,3284.0,1.0
f[175],2.397,0.28,1.896,2.941,0.005,0.003,3888.0,3299.0,1.0
f[176],1.266,0.438,0.473,2.088,0.007,0.005,3900.0,2913.0,1.0
f[177],2.377,0.293,1.855,2.942,0.005,0.003,4001.0,2540.0,1.0
